Timestamp,AccX,AccY,AccZ,AsX,AsY,AsZ,HX,HY,HZ,AngX,AngY,AngZ
2025-09-03 22:29:42.968600,-0.05,0.014,0.999,0.0,0.0,-0.122,17.043,5.876,-46.241,0.822,2.892,-176.798
2025-09-03 22:29:42.988976,-0.05,0.014,0.999,0.0,0.0,-0.122,17.043,5.863,-46.241,0.822,2.892,-176.801
2025-09-03 22:29:43.008967,-0.05,0.014,0.999,0.0,0.0,0.0,17.043,5.85,-46.241,0.822,2.892,-176.805
2025-09-03 22:29:43.029220,-0.05,0.014,0.999,0.0,0.0,-0.122,17.056,5.876,-46.215,0.822,2.892,-176.809
2025-09-03 22:29:43.049593,-0.05,0.014,0.999,0.0,0.0,-0.122,17.056,5.889,-46.228,0.822,2.892,-176.812
2025-09-03 22:29:43.069975,-0.05,0.014,0.999,0.0,0.0,-0.122,17.03,5.902,-46.241,0.822,2.892,-176.815
2025-09-03 22:29:43.089968,-0.05,0.014,0.999,0.0,0.0,-0.122,17.03,5.876,-46.267,0.822,2.892,-176.819
2025-09-03 22:29:43.110219,-0.05,0.014,0.999,0.0,0.0,-0.122,17.043,5.85,-46.228,0.822,2.893,-176.822
2025-09-03 22:29:43.130463,-0.05,0.014,0.999,0.0,0.0,-0.122,17.043,5.837,-46.241,0.822,2.893,-176.826
2025-09-03 22:29:43.151027,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.889,-46.241,0.822,2.893,-176.829
2025-09-03 22:29:43.171028,-0.05,0.014,0.999,0.0,0.0,-0.122,17.017,5.889,-46.241,0.822,2.893,-176.832
2025-09-03 22:29:43.191152,-0.05,0.014,1.0,0.0,0.0,-0.122,17.03,5.889,-46.254,0.822,2.893,-176.836
2025-09-03 22:29:43.211481,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.889,-46.241,0.822,2.893,-176.839
2025-09-03 22:29:43.231794,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.85,-46.241,0.822,2.893,-176.843
2025-09-03 22:29:43.252021,-0.05,0.014,0.999,0.0,0.0,-0.122,16.978,5.85,-46.241,0.822,2.893,-176.846
2025-09-03 22:29:43.272139,-0.05,0.014,1.0,0.0,0.0,0.0,17.004,5.824,-46.267,0.822,2.893,-176.849
2025-09-03 22:29:43.292393,-0.05,0.014,0.999,0.0,0.0,-0.122,17.017,5.863,-46.228,0.822,2.893,-176.853
2025-09-03 22:29:43.312639,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.889,-46.241,0.822,2.893,-176.856
2025-09-03 22:29:43.333014,-0.05,0.014,0.999,0.0,0.0,-0.122,16.965,5.954,-46.241,0.822,2.893,-176.86
2025-09-03 22:29:43.353262,-0.05,0.014,0.999,0.0,0.0,0.0,17.004,5.915,-46.241,0.822,2.893,-176.863
2025-09-03 22:29:43.373510,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.889,-46.241,0.822,2.893,-176.866
2025-09-03 22:29:43.393635,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.811,-46.228,0.822,2.893,-176.87
2025-09-03 22:29:43.414007,-0.05,0.014,0.999,0.0,0.0,-0.122,16.978,5.837,-46.228,0.822,2.893,-176.873
2025-09-03 22:29:43.434130,-0.05,0.014,0.999,0.0,0.0,-0.122,16.978,5.876,-46.228,0.822,2.893,-176.877
2025-09-03 22:29:43.454259,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.889,-46.254,0.822,2.893,-176.88
2025-09-03 22:29:43.474502,-0.05,0.014,0.999,0.0,0.0,-0.122,16.978,5.902,-46.254,0.822,2.893,-176.884
2025-09-03 22:29:43.495003,-0.05,0.014,0.999,0.0,0.0,-0.122,16.952,5.889,-46.241,0.822,2.893,-176.887
2025-09-03 22:29:43.515094,-0.05,0.014,0.999,0.0,0.0,-0.122,16.965,5.876,-46.241,0.822,2.893,-176.89
2025-09-03 22:29:43.535375,-0.05,0.014,0.999,0.0,0.0,-0.122,16.978,5.863,-46.241,0.822,2.893,-176.894
2025-09-03 22:29:43.555553,-0.05,0.014,0.999,0.0,0.0,-0.122,16.978,5.837,-46.241,0.822,2.893,-176.897
2025-09-03 22:29:43.575927,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.824,-46.228,0.822,2.893,-176.9
2025-09-03 22:29:43.595924,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.863,-46.215,0.822,2.893,-176.904
2025-09-03 22:29:43.616131,-0.05,0.014,0.999,0.0,0.0,-0.122,16.952,5.902,-46.254,0.822,2.893,-176.907
2025-09-03 22:29:43.636426,-0.05,0.014,0.999,0.0,0.0,-0.122,16.926,5.902,-46.293,0.822,2.893,-176.91
2025-09-03 22:29:43.656795,-0.05,0.014,0.999,0.0,0.0,-0.122,16.952,5.876,-46.241,0.822,2.893,-176.914
2025-09-03 22:29:43.676918,-0.05,0.014,0.999,0.0,0.0,-0.122,16.952,5.85,-46.241,0.822,2.893,-176.917
2025-09-03 22:29:43.697169,-0.05,0.014,0.999,0.0,0.0,-0.122,16.965,5.85,-46.241,0.822,2.893,-176.92
2025-09-03 22:29:43.717412,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.863,-46.241,0.822,2.893,-176.924
2025-09-03 22:29:43.737738,-0.05,0.014,0.999,0.0,0.0,-0.122,16.978,5.889,-46.241,0.822,2.893,-176.927
2025-09-03 22:29:43.757980,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.837,-46.254,0.822,2.893,-176.93
2025-09-03 22:29:43.778103,-0.05,0.014,0.999,0.0,0.0,0.0,17.004,5.876,-46.228,0.822,2.893,-176.933
2025-09-03 22:29:43.798292,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.876,-46.215,0.822,2.893,-176.937
2025-09-03 22:29:43.818531,-0.05,0.014,0.999,0.0,0.0,-0.122,16.965,5.85,-46.254,0.822,2.893,-176.94
2025-09-03 22:29:43.838904,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.876,-46.241,0.822,2.893,-176.944
2025-09-03 22:29:43.859153,-0.05,0.014,0.999,0.0,0.0,-0.122,17.017,5.876,-46.215,0.822,2.893,-176.947
2025-09-03 22:29:43.879239,-0.05,0.014,0.999,0.0,0.0,-0.122,16.978,5.902,-46.241,0.822,2.893,-176.951
2025-09-03 22:29:43.899523,-0.05,0.014,0.999,0.0,0.0,-0.122,16.978,5.902,-46.254,0.822,2.893,-176.954
2025-09-03 22:29:43.919897,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.889,-46.254,0.822,2.893,-176.958
2025-09-03 22:29:43.940020,-0.05,0.014,0.999,0.0,0.0,0.0,16.991,5.85,-46.254,0.822,2.893,-176.961
2025-09-03 22:29:43.960341,-0.05,0.014,0.999,0.0,0.0,-0.122,17.017,5.863,-46.228,0.822,2.893,-176.965
2025-09-03 22:29:43.980540,-0.05,0.014,0.999,0.0,0.0,-0.122,17.017,5.863,-46.228,0.822,2.893,-176.968
2025-09-03 22:29:44.000960,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.876,-46.241,0.822,2.893,-176.972
2025-09-03 22:29:44.021085,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.915,-46.267,0.822,2.893,-176.975
2025-09-03 22:29:44.041332,-0.05,0.014,0.999,0.0,0.0,-0.122,17.03,5.902,-46.228,0.822,2.893,-176.979
2025-09-03 22:29:44.061585,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.902,-46.241,0.822,2.893,-176.982
2025-09-03 22:29:44.081953,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.954,-46.228,0.822,2.893,-176.986
2025-09-03 22:29:44.102080,-0.05,0.014,0.999,0.0,0.0,-0.122,17.03,5.902,-46.228,0.822,2.893,-176.989
2025-09-03 22:29:44.122453,-0.05,0.014,0.999,0.0,0.0,-0.122,17.03,5.876,-46.241,0.822,2.893,-176.993
2025-09-03 22:29:44.142449,-0.05,0.014,0.999,0.0,0.0,-0.122,17.03,5.876,-46.228,0.822,2.893,-176.996
2025-09-03 22:29:44.162828,-0.05,0.014,0.999,0.0,0.0,-0.122,17.03,5.915,-46.241,0.822,2.893,-176.999
2025-09-03 22:29:44.183073,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.941,-46.267,0.822,2.893,-177.002
2025-09-03 22:29:44.203324,-0.05,0.014,0.999,0.0,0.0,-0.122,17.017,5.928,-46.267,0.822,2.893,-177.006
2025-09-03 22:29:44.223572,-0.05,0.014,0.999,0.0,0.0,-0.122,17.017,5.902,-46.241,0.822,2.893,-177.01
2025-09-03 22:29:44.243944,-0.05,0.014,0.999,0.0,0.0,-0.122,17.017,5.85,-46.228,0.822,2.893,-177.013
2025-09-03 22:29:44.264185,-0.05,0.014,0.999,0.0,0.0,-0.122,16.965,5.863,-46.228,0.822,2.893,-177.016
2025-09-03 22:29:44.284314,-0.05,0.014,0.999,0.0,0.0,-0.122,16.978,5.876,-46.228,0.822,2.893,-177.02
2025-09-03 22:29:44.304563,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.902,-46.228,0.822,2.893,-177.023
2025-09-03 22:29:44.324937,-0.05,0.014,0.999,0.0,0.0,-0.122,16.978,5.889,-46.241,0.822,2.893,-177.026
2025-09-03 22:29:44.345058,-0.05,0.014,0.999,0.0,0.0,-0.122,16.965,5.915,-46.202,0.822,2.893,-177.03
2025-09-03 22:29:44.365182,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.889,-46.215,0.822,2.893,-177.033
2025-09-03 22:29:44.385431,-0.05,0.014,0.999,0.0,0.0,-0.122,16.978,5.889,-46.254,0.822,2.893,-177.037
2025-09-03 22:29:44.405805,-0.05,0.014,0.999,0.0,0.0,-0.122,16.978,5.876,-46.241,0.822,2.893,-177.04
2025-09-03 22:29:44.425929,-0.05,0.014,0.999,0.0,0.0,-0.122,16.965,5.85,-46.228,0.822,2.893,-177.043
2025-09-03 22:29:44.446178,-0.05,0.014,0.999,0.0,0.0,-0.122,16.952,5.889,-46.241,0.822,2.893,-177.047
2025-09-03 22:29:44.466300,-0.05,0.014,0.999,0.0,0.0,-0.122,16.965,5.915,-46.241,0.822,2.893,-177.05
2025-09-03 22:29:44.486551,-0.05,0.014,0.999,0.0,0.0,-0.122,16.965,5.915,-46.228,0.822,2.893,-177.054
2025-09-03 22:29:44.506922,-0.05,0.014,0.999,0.0,0.0,-0.122,16.965,5.85,-46.228,0.822,2.893,-177.057
2025-09-03 22:29:44.527045,-0.05,0.014,0.999,0.0,0.0,-0.122,16.965,5.889,-46.189,0.822,2.893,-177.061
2025-09-03 22:29:44.547295,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.876,-46.215,0.822,2.893,-177.064
2025-09-03 22:29:44.567416,-0.05,0.014,0.999,0.0,0.0,-0.122,16.965,5.876,-46.241,0.822,2.893,-177.067
2025-09-03 22:29:44.587794,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.902,-46.254,0.822,2.893,-177.071
2025-09-03 22:29:44.608039,-0.05,0.014,0.999,0.0,0.0,-0.122,16.965,5.902,-46.241,0.822,2.893,-177.074
2025-09-03 22:29:44.628164,-0.05,0.014,0.999,0.0,0.0,-0.122,16.939,5.902,-46.241,0.822,2.893,-177.078
2025-09-03 22:29:44.648415,-0.05,0.014,0.999,0.0,0.0,-0.122,16.978,5.889,-46.241,0.822,2.893,-177.081
2025-09-03 22:29:44.668910,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.863,-46.241,0.822,2.893,-177.085
2025-09-03 22:29:44.688908,-0.05,0.014,0.999,0.0,0.0,-0.122,16.965,5.811,-46.254,0.822,2.893,-177.088
2025-09-03 22:29:44.709282,-0.05,0.014,0.999,0.0,0.0,0.0,16.965,5.85,-46.215,0.822,2.893,-177.091
2025-09-03 22:29:44.729405,-0.05,0.014,0.999,0.0,0.0,-0.122,16.978,5.863,-46.228,0.822,2.893,-177.095
2025-09-03 22:29:44.749836,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.915,-46.241,0.822,2.893,-177.098
2025-09-03 22:29:44.769832,-0.05,0.014,0.999,0.0,0.0,-0.122,17.017,5.915,-46.241,0.822,2.893,-177.102
2025-09-03 22:29:44.790085,-0.05,0.014,0.999,0.0,0.0,0.0,16.965,5.837,-46.228,0.821,2.893,-177.105
2025-09-03 22:29:44.810203,-0.05,0.014,0.999,0.0,0.0,-0.122,16.978,5.837,-46.228,0.821,2.893,-177.108
2025-09-03 22:29:44.830451,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.85,-46.241,0.821,2.893,-177.112
2025-09-03 22:29:44.850708,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.863,-46.254,0.821,2.893,-177.115
2025-09-03 22:29:44.870952,-0.05,0.014,0.999,0.0,0.0,-0.122,17.017,5.837,-46.254,0.821,2.893,-177.119
2025-09-03 22:29:44.891150,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.902,-46.228,0.821,2.893,-177.122
2025-09-03 22:29:44.911407,-0.05,0.014,0.999,0.0,0.0,-0.122,17.03,5.876,-46.241,0.821,2.893,-177.126
2025-09-03 22:29:44.931777,-0.05,0.014,0.999,0.0,0.0,-0.122,16.978,5.863,-46.241,0.821,2.893,-177.129
2025-09-03 22:29:44.951732,-0.05,0.014,0.999,0.0,0.0,-0.122,17.03,5.85,-46.241,0.821,2.893,-177.132
2025-09-03 22:29:44.972025,-0.05,0.014,0.999,0.0,0.0,0.0,16.965,5.811,-46.241,0.821,2.893,-177.136
2025-09-03 22:29:44.992399,-0.05,0.014,0.999,0.0,0.0,-0.122,16.978,5.863,-46.241,0.821,2.892,-177.139
2025-09-03 22:29:45.012773,-0.05,0.014,0.999,0.0,0.0,-0.183,16.991,5.889,-46.241,0.821,2.892,-177.143
2025-09-03 22:29:45.032770,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.915,-46.241,0.821,2.892,-177.146
2025-09-03 22:29:45.053020,-0.05,0.014,0.999,0.0,0.0,-0.122,16.978,5.837,-46.254,0.821,2.892,-177.15
2025-09-03 22:29:45.073266,-0.05,0.014,0.999,0.0,0.0,-0.122,16.978,5.863,-46.215,0.821,2.892,-177.153
2025-09-03 22:29:45.093640,-0.05,0.014,0.999,0.0,0.0,-0.122,16.978,5.837,-46.241,0.821,2.892,-177.157
2025-09-03 22:29:45.113888,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.85,-46.241,0.821,2.892,-177.16
2025-09-03 22:29:45.134012,-0.05,0.014,0.999,0.0,0.0,0.0,17.004,5.876,-46.267,0.821,2.892,-177.164
2025-09-03 22:29:45.154262,-0.05,0.014,0.999,0.0,0.0,-0.122,17.017,5.902,-46.241,0.821,2.893,-177.167
2025-09-03 22:29:45.174499,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.902,-46.267,0.821,2.893,-177.171
2025-09-03 22:29:45.194748,-0.05,0.014,0.999,0.0,0.0,-0.122,16.965,5.941,-46.241,0.821,2.893,-177.174
2025-09-03 22:29:45.214871,-0.05,0.014,0.999,0.0,0.0,-0.122,16.978,5.902,-46.241,0.821,2.892,-177.177
2025-09-03 22:29:45.235119,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.811,-46.254,0.821,2.892,-177.181
2025-09-03 22:29:45.255546,-0.05,0.014,0.999,0.0,0.0,-0.122,17.017,5.837,-46.241,0.821,2.892,-177.184
2025-09-03 22:29:45.275795,-0.05,0.014,0.999,0.0,0.0,-0.122,17.03,5.863,-46.228,0.821,2.892,-177.187
2025-09-03 22:29:45.296414,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.889,-46.254,0.821,2.892,-177.191
2025-09-03 22:29:45.316790,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.902,-46.267,0.821,2.892,-177.194
2025-09-03 22:29:45.336912,-0.05,0.014,0.999,0.0,0.0,-0.122,17.043,5.902,-46.254,0.821,2.892,-177.198
2025-09-03 22:29:45.357407,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.863,-46.228,0.821,2.892,-177.201
2025-09-03 22:29:45.377738,-0.05,0.014,0.999,0.0,0.0,-0.122,17.017,5.85,-46.228,0.821,2.892,-177.204
2025-09-03 22:29:45.398284,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.863,-46.228,0.821,2.892,-177.208
2025-09-03 22:29:45.418779,-0.05,0.014,0.999,0.0,0.0,-0.122,16.978,5.863,-46.228,0.821,2.892,-177.211
2025-09-03 22:29:45.439154,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.915,-46.228,0.821,2.892,-177.214
2025-09-03 22:29:45.459776,-0.05,0.014,1.0,0.0,0.0,-0.122,16.978,5.902,-46.254,0.821,2.892,-177.218
2025-09-03 22:29:45.480026,-0.05,0.014,0.999,0.0,0.0,0.0,16.978,5.863,-46.254,0.821,2.892,-177.221
2025-09-03 22:29:45.500773,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.889,-46.228,0.821,2.892,-177.225
2025-09-03 22:29:45.521021,-0.05,0.014,1.0,0.0,0.0,-0.122,17.004,5.863,-46.215,0.821,2.892,-177.228
2025-09-03 22:29:45.541395,-0.05,0.014,1.0,0.0,0.0,-0.122,16.991,5.863,-46.228,0.821,2.892,-177.231
2025-09-03 22:29:45.561850,-0.05,0.014,1.0,0.0,0.0,-0.122,17.03,5.889,-46.254,0.821,2.892,-177.235
2025-09-03 22:29:45.582097,-0.05,0.014,0.999,0.0,0.0,-0.122,17.056,5.928,-46.241,0.821,2.892,-177.238
2025-09-03 22:29:45.602516,-0.05,0.014,0.999,0.0,0.0,-0.122,17.03,5.928,-46.254,0.821,2.892,-177.242
2025-09-03 22:29:45.623016,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.902,-46.254,0.821,2.893,-177.245
2025-09-03 22:29:45.643762,-0.05,0.014,0.999,0.0,0.0,-0.122,16.952,5.889,-46.228,0.821,2.893,-177.248
2025-09-03 22:29:45.663891,-0.05,0.014,0.999,0.0,0.0,-0.122,16.965,5.889,-46.228,0.821,2.893,-177.251
2025-09-03 22:29:45.684388,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.902,-46.241,0.821,2.893,-177.255
2025-09-03 22:29:45.704887,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.902,-46.254,0.821,2.893,-177.258
2025-09-03 22:29:45.725257,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.876,-46.254,0.821,2.893,-177.262
2025-09-03 22:29:45.745753,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.928,-46.254,0.821,2.893,-177.265
2025-09-03 22:29:45.766008,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.889,-46.215,0.821,2.893,-177.268
2025-09-03 22:29:45.786759,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.889,-46.228,0.822,2.893,-177.272
2025-09-03 22:29:45.807125,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.889,-46.254,0.822,2.892,-177.275
2025-09-03 22:29:45.827373,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.863,-46.267,0.822,2.892,-177.278
2025-09-03 22:29:45.847751,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.876,-46.241,0.822,2.892,-177.282
2025-09-03 22:29:45.868247,-0.05,0.014,0.999,0.0,0.0,-0.122,16.965,5.876,-46.241,0.822,2.892,-177.285
2025-09-03 22:29:45.888744,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.915,-46.254,0.822,2.892,-177.289
2025-09-03 22:29:45.909116,-0.05,0.014,0.999,0.0,0.0,-0.122,16.965,5.915,-46.241,0.822,2.892,-177.292
2025-09-03 22:29:45.929741,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.876,-46.228,0.822,2.892,-177.295
2025-09-03 22:29:45.949934,-0.05,0.014,1.0,0.0,0.0,-0.122,16.991,5.876,-46.241,0.822,2.892,-177.299
2025-09-03 22:29:45.970435,-0.05,0.014,1.0,0.0,0.0,-0.122,16.978,5.85,-46.254,0.822,2.892,-177.302
2025-09-03 22:29:45.990763,-0.05,0.014,1.0,0.0,0.0,-0.122,16.991,5.876,-46.241,0.822,2.893,-177.305
2025-09-03 22:29:46.011302,-0.05,0.014,1.0,0.0,0.0,0.0,16.991,5.863,-46.241,0.822,2.893,-177.309
2025-09-03 22:29:46.031552,-0.05,0.014,1.0,0.0,0.0,-0.122,16.978,5.902,-46.254,0.822,2.893,-177.312
2025-09-03 22:29:46.051981,-0.05,0.014,1.0,0.0,0.0,-0.122,16.965,5.915,-46.254,0.822,2.893,-177.315
2025-09-03 22:29:46.072422,-0.05,0.014,1.0,0.0,0.0,-0.122,17.004,5.889,-46.293,0.822,2.893,-177.319
2025-09-03 22:29:46.092921,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.863,-46.228,0.822,2.893,-177.322
2025-09-03 22:29:46.113295,-0.05,0.014,0.999,0.0,0.0,-0.122,17.03,5.85,-46.228,0.822,2.893,-177.326
2025-09-03 22:29:46.133792,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.876,-46.254,0.822,2.893,-177.329
2025-09-03 22:29:46.154039,-0.05,0.014,0.999,0.0,0.0,0.0,16.952,5.902,-46.254,0.822,2.893,-177.332
2025-09-03 22:29:46.174671,-0.05,0.014,0.999,0.0,0.0,-0.122,17.017,5.902,-46.254,0.822,2.893,-177.335
2025-09-03 22:29:46.195012,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.915,-46.254,0.822,2.893,-177.339
2025-09-03 22:29:46.215417,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.876,-46.254,0.822,2.893,-177.343
2025-09-03 22:29:46.235916,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.85,-46.241,0.822,2.893,-177.346
2025-09-03 22:29:46.256166,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.837,-46.202,0.822,2.893,-177.349
2025-09-03 22:29:46.276845,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.85,-46.228,0.822,2.893,-177.353
2025-09-03 22:29:46.297090,-0.05,0.014,0.999,0.0,0.0,0.0,16.991,5.876,-46.254,0.822,2.893,-177.356
2025-09-03 22:29:46.317708,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.889,-46.293,0.822,2.893,-177.36
2025-09-03 22:29:46.338083,-0.05,0.014,0.999,0.0,0.0,-0.122,17.017,5.889,-46.241,0.822,2.893,-177.363
2025-09-03 22:29:46.358706,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.863,-46.241,0.822,2.892,-177.366
2025-09-03 22:29:46.378955,-0.05,0.014,0.999,0.0,0.0,-0.122,16.978,5.837,-46.241,0.822,2.892,-177.37
2025-09-03 22:29:46.399331,-0.05,0.014,0.999,0.0,0.0,-0.122,16.965,5.863,-46.228,0.822,2.892,-177.373
2025-09-03 22:29:46.419829,-0.05,0.014,0.999,0.0,0.0,-0.122,16.978,5.876,-46.228,0.822,2.892,-177.377
2025-09-03 22:29:46.440328,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.928,-46.241,0.822,2.892,-177.38
2025-09-03 22:29:46.460697,-0.05,0.014,0.999,0.0,0.0,-0.122,16.978,5.902,-46.241,0.822,2.892,-177.383
2025-09-03 22:29:46.481153,-0.05,0.014,0.999,0.0,0.0,0.0,16.965,5.85,-46.254,0.822,2.892,-177.387
2025-09-03 22:29:46.501660,-0.05,0.014,0.999,0.0,0.0,-0.122,16.978,5.889,-46.241,0.822,2.892,-177.39
2025-09-03 22:29:46.522026,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.85,-46.228,0.822,2.892,-177.393
2025-09-03 22:29:46.542320,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.85,-46.241,0.822,2.893,-177.397
2025-09-03 22:29:46.562818,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.902,-46.254,0.822,2.893,-177.4
2025-09-03 22:29:46.583193,-0.05,0.014,0.999,0.0,0.0,0.0,17.056,5.941,-46.254,0.822,2.893,-177.403
2025-09-03 22:29:46.603444,-0.05,0.014,0.999,0.0,0.0,-0.122,17.017,5.915,-46.267,0.822,2.893,-177.407
2025-09-03 22:29:46.623935,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.876,-46.241,0.823,2.892,-177.41
2025-09-03 22:29:46.644434,-0.05,0.014,0.999,0.0,0.0,-0.122,16.978,5.876,-46.228,0.823,2.892,-177.414
2025-09-03 22:29:46.664808,-0.05,0.014,0.999,0.0,0.0,-0.122,17.017,5.876,-46.228,0.823,2.892,-177.417
2025-09-03 22:29:46.685265,-0.05,0.014,0.999,0.0,0.0,-0.122,17.017,5.889,-46.241,0.823,2.892,-177.421
2025-09-03 22:29:46.705748,-0.05,0.014,0.999,0.0,0.0,-0.122,17.017,5.889,-46.241,0.823,2.892,-177.424
2025-09-03 22:29:46.726246,-0.05,0.014,0.999,0.0,0.0,0.0,17.03,5.863,-46.254,0.823,2.892,-177.427
2025-09-03 22:29:46.746747,-0.05,0.014,0.999,0.0,0.0,-0.122,17.03,5.954,-46.254,0.823,2.892,-177.431
2025-09-03 22:29:46.767118,-0.05,0.014,0.999,0.0,0.0,-0.122,17.017,5.915,-46.228,0.823,2.892,-177.434
2025-09-03 22:29:46.787322,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.889,-46.228,0.823,2.892,-177.438
2025-09-03 22:29:46.807991,-0.05,0.014,0.999,0.0,0.0,-0.122,17.017,5.876,-46.254,0.823,2.892,-177.441
2025-09-03 22:29:46.828490,-0.05,0.014,0.999,0.0,0.0,-0.122,17.017,5.876,-46.28,0.823,2.892,-177.444
2025-09-03 22:29:46.848861,-0.05,0.014,0.999,0.0,0.0,-0.122,17.03,5.876,-46.228,0.823,2.892,-177.448
2025-09-03 22:29:46.869359,-0.05,0.014,0.999,0.0,0.0,-0.122,17.03,5.889,-46.241,0.823,2.892,-177.451
2025-09-03 22:29:46.889722,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.902,-46.254,0.823,2.892,-177.454
2025-09-03 22:29:46.910110,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.941,-46.254,0.823,2.892,-177.457
2025-09-03 22:29:46.930488,-0.05,0.014,0.999,0.0,0.0,-0.122,16.978,5.889,-46.241,0.823,2.892,-177.461
2025-09-03 22:29:46.950815,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.876,-46.241,0.823,2.892,-177.464
2025-09-03 22:29:46.971233,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.824,-46.254,0.823,2.892,-177.467
2025-09-03 22:29:46.991735,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.876,-46.254,0.823,2.892,-177.471
2025-09-03 22:29:47.011980,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.876,-46.241,0.824,2.892,-177.474
2025-09-03 22:29:47.032604,-0.05,0.014,0.999,0.0,0.0,-0.122,16.965,5.902,-46.254,0.824,2.893,-177.477
2025-09-03 22:29:47.053102,-0.05,0.014,0.999,0.0,0.0,-0.122,16.965,5.902,-46.267,0.824,2.893,-177.481
2025-09-03 22:29:47.073601,-0.05,0.014,0.999,0.0,0.0,-0.122,16.965,5.85,-46.28,0.824,2.893,-177.484
2025-09-03 22:29:47.093723,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.85,-46.254,0.824,2.893,-177.488
2025-09-03 22:29:47.114222,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.824,-46.267,0.824,2.893,-177.491
