MonoNS,EstNS,MonoS,EstS,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
3272592681468,3272590681468,3272.592681468,3272.590681468,-0.082,0.043,0.99,-1.099,-22.583,1.404
3272603660839,3272601660839,3272.603660839,3272.601660839,-0.082,0.043,0.99,-0.732,-15.137,0.854
3272613641263,3272611641263,3272.613641263,3272.611641263,-0.082,0.043,0.99,-0.305,-6.042,0.366
3272623652020,3272621652020,3272.62365202,3272.62165202,-0.142,0.045,0.995,0.122,4.089,-0.183
3272633708569,3272631708569,3272.633708569,3272.631708569,-0.142,0.045,0.995,0.671,14.709,-0.793
3272643637077,3272641637077,3272.643637077,3272.641637077,-0.142,0.045,0.995,1.16,24.78,-1.404
3272653664168,3272651664168,3272.653664168,3272.651664168,-0.142,0.045,0.995,1.587,33.63,-1.892
3272663666759,3272661666759,3272.663666759,3272.661666759,-0.142,0.045,0.995,1.892,40.894,-2.258
3272673649225,3272671649225,3272.673649225,3272.671649225,-0.142,0.045,0.995,2.136,46.387,-2.625
3272683667274,3272681667274,3272.683667274,3272.681667274,-0.142,0.045,0.995,2.197,49.683,-2.808
3272693637198,3272691637198,3272.693637198,3272.691637198,-0.142,0.045,0.995,2.197,50.781,-2.686
3272704641361,3272702641361,3272.704641361,3272.702641361,-0.142,0.045,0.995,2.197,49.927,-2.808
3272714658243,3272712658243,3272.714658243,3272.712658243,-0.142,0.045,0.995,2.075,47.363,-2.747
3272724676292,3272722676292,3272.724676292,3272.722676292,-0.142,0.045,0.995,1.831,42.847,-2.441
3272734614425,3272732614425,3272.734614425,3272.732614425,-0.142,0.045,0.995,1.587,36.621,-2.136
3272744600099,3272742600099,3272.744600099,3272.742600099,-0.102,0.044,0.989,1.282,28.992,-1.77
3272754599482,3272752599482,3272.754599482,3272.752599482,-0.102,0.044,0.989,0.854,19.714,-1.221
3272764609948,3272762609948,3272.764609948,3272.762609948,-0.102,0.044,0.989,0.427,8.911,-0.671
3272774599414,3272772599414,3272.774599414,3272.772599414,-0.102,0.044,0.989,0.0,-2.686,-0.061
3272784600838,3272782600838,3272.784600838,3272.782600838,-0.102,0.044,0.989,-0.61,-15.808,0.732
3272795599750,3272793599750,3272.79559975,3272.79359975,-0.102,0.044,0.989,-1.099,-27.161,1.099
3272805612841,3272803612841,3272.805612841,3272.803612841,-0.102,0.044,0.989,-1.526,-37.415,1.648
3272815569057,3272813569057,3272.815569057,3272.813569057,-0.102,0.044,0.989,-1.953,-46.326,2.136
3272825660606,3272823660606,3272.825660606,3272.823660606,-0.102,0.044,0.989,-2.258,-53.772,2.502
3272835671655,3272833671655,3272.835671655,3272.833671655,-0.102,0.044,0.989,-2.502,-59.143,2.808
3272845672787,3272843672787,3272.845672787,3272.843672787,-0.102,0.044,0.989,-2.747,-62.378,2.991
3272855601295,3272853601295,3272.855601295,3272.853601295,-0.102,0.044,0.989,-2.869,-63.538,3.113
3272865671261,3272863671261,3272.865671261,3272.863671261,-0.102,0.044,0.989,-2.869,-62.378,3.052
3272875629810,3272873629810,3272.87562981,3272.87362981,-0.188,0.046,0.991,-2.686,-58.899,3.052
3272886666931,3272884666931,3272.886666931,3272.884666931,-0.188,0.046,0.991,-2.38,-53.528,2.686
3272896672146,3272894672146,3272.896672146,3272.894672146,-0.188,0.046,0.991,-2.014,-46.021,2.258
3272906596280,3272904596280,3272.90659628,3272.90459628,-0.188,0.046,0.991,-1.587,-36.804,1.831
3272916700953,3272914700953,3272.916700953,3272.914700953,-0.188,0.046,0.991,-1.099,-26.001,1.343
3272926594753,3272924594753,3272.926594753,3272.924594753,-0.188,0.046,0.991,-0.61,-14.099,0.671
3272936672010,3272934672010,3272.93667201,3272.93467201,-0.188,0.046,0.991,0.0,-1.587,0.0
3272946599060,3272944599060,3272.94659906,3272.94459906,-0.188,0.046,0.991,0.488,10.498,-0.671
3272956686233,3272954686233,3272.956686233,3272.954686233,-0.188,0.046,0.991,0.977,21.545,-1.282
3272966619700,3272964619700,3272.9666197,3272.9646197,-0.188,0.046,0.991,1.404,31.189,-1.77
3272976642124,3272974642124,3272.976642124,3272.974642124,-0.188,0.046,0.991,1.831,39.734,-2.014
3272987707244,3272985707244,3272.987707244,3272.985707244,-0.188,0.046,0.991,2.136,45.715,-2.502
3272997633710,3272995633710,3272.99763371,3272.99563371,-0.188,0.046,0.991,2.38,50.049,-2.808
3273007630759,3273005630759,3273.007630759,3273.005630759,-0.079,0.043,0.989,2.502,52.368,-2.93
3273017640642,3273015640642,3273.017640642,3273.015640642,-0.079,0.043,0.989,2.441,52.734,-2.991
3273027637983,3273025637983,3273.027637983,3273.025637983,-0.079,0.043,0.989,2.319,50.903,-2.93
3273037632699,3273035632699,3273.037632699,3273.035632699,-0.079,0.043,0.989,2.136,46.753,-2.625
3273047707330,3273045707330,3273.04770733,3273.04570733,-0.079,0.043,0.989,1.831,40.466,-2.258
3273057631755,3273055631755,3273.057631755,3273.055631755,-0.079,0.043,0.989,1.526,32.288,-1.892
3273067650096,3273065650096,3273.067650096,3273.065650096,-0.079,0.043,0.989,1.038,21.179,-1.16
3273078705008,3273076705008,3273.078705008,3273.076705008,-0.079,0.043,0.989,0.488,9.583,-0.793
3273088705849,3273086705849,3273.088705849,3273.086705849,-0.079,0.043,0.989,0.0,-2.869,-0.122
3273098703190,3273096703190,3273.09870319,3273.09670319,-0.079,0.043,0.989,-0.61,-15.381,0.427
3273108641906,3273106641906,3273.108641906,3273.106641906,-0.079,0.043,0.989,-1.16,-27.161,1.099
3273118629622,3273116629622,3273.118629622,3273.116629622,-0.079,0.043,0.989,-1.587,-37.476,1.648
3273128636588,3273126636588,3273.128636588,3273.126636588,-0.125,0.045,0.994,-1.953,-46.021,2.075
3273138727553,3273136727553,3273.138727553,3273.136727553,-0.125,0.045,0.994,-2.38,-52.734,2.38
3273148740643,3273146740643,3273.148740643,3273.146740643,-0.125,0.045,0.994,-2.625,-57.129,2.625
3273158714360,3273156714360,3273.15871436,3273.15671436,-0.125,0.045,0.994,-2.747,-59.143,2.808
3273169654356,3273167654356,3273.169654356,3273.167654356,-0.125,0.045,0.994,-2.686,-58.411,2.808
3273179603864,3273177603864,3273.179603864,3273.177603864,-0.125,0.045,0.994,-2.441,-54.993,2.686
3273189555706,3273187555706,3273.189555706,3273.187555706,-0.125,0.045,0.994,-2.197,-49.316,2.441
3273199597963,3273197597963,3273.199597963,3273.197597963,-0.125,0.045,0.994,-1.831,-41.687,2.136
3273209670553,3273207670553,3273.209670553,3273.207670553,-0.125,0.045,0.994,-1.465,-32.288,1.709
3273219614519,3273217614519,3273.219614519,3273.217614519,-0.125,0.045,0.994,-0.977,-21.179,1.099
3273229548861,3273227548861,3273.229548861,3273.227548861,-0.125,0.045,0.994,-0.366,-9.033,0.427
3273239542702,3273237542702,3273.239542702,3273.237542702,-0.125,0.045,0.994,0.122,3.418,-0.183
3273249652625,3273247652625,3273.249652625,3273.247652625,-0.125,0.045,0.994,0.793,16.907,-0.977
3273260622371,3273258622371,3273.260622371,3273.258622371,-0.115,0.044,0.994,1.282,28.015,-1.587
3273270599587,3273268599587,3273.270599587,3273.268599587,-0.115,0.044,0.994,1.648,37.537,-2.136
3273280593136,3273278593136,3273.280593136,3273.278593136,-0.115,0.044,0.994,2.014,45.227,-2.502
3273290588435,3273288588435,3273.290588435,3273.288588435,-0.115,0.044,0.994,2.319,50.659,-2.808
3273300612026,3273298612026,3273.300612026,3273.298612026,-0.115,0.044,0.994,2.563,54.199,-2.991
3273310603825,3273308603825,3273.310603825,3273.308603825,-0.115,0.044,0.994,2.625,55.542,-3.174
3273320598541,3273318598541,3273.320598541,3273.318598541,-0.115,0.044,0.994,2.563,54.504,-3.052
3273330592965,3273328592965,3273.330592965,3273.328592965,-0.115,0.044,0.994,2.38,51.147,-2.869
3273340605764,3273338605764,3273.340605764,3273.338605764,-0.115,0.044,0.994,2.075,44.922,-2.502
3273351623635,3273349623635,3273.351623635,3273.349623635,-0.115,0.044,0.994,1.709,37.292,-2.075
3273361601143,3273359601143,3273.361601143,3273.359601143,-0.115,0.044,0.994,1.282,28.259,-1.648
3273371664108,3273369664108,3273.371664108,3273.369664108,-0.115,0.044,0.994,0.854,17.883,-1.099
3273381641616,3273379641616,3273.381641616,3273.379641616,-0.072,0.043,0.99,0.366,6.409,-0.549
3273391632832,3273389632832,3273.391632832,3273.389632832,-0.072,0.043,0.99,-0.061,-5.676,-0.061
3273401593423,3273399593423,3273.401593423,3273.399593423,-0.072,0.043,0.99,-0.61,-17.944,0.427
3273411624305,3273409624305,3273.411624305,3273.409624305,-0.072,0.043,0.99,-1.16,-29.663,0.977
3273421654021,3273419654021,3273.421654021,3273.419654021,-0.072,0.043,0.99,-1.709,-40.344,1.587
3273431596237,3273429596237,3273.431596237,3273.429596237,-0.072,0.043,0.99,-2.197,-50.232,2.136
3273441655119,3273439655119,3273.441655119,3273.439655119,-0.072,0.043,0.99,-2.625,-57.068,2.563
3273452588699,3273450588699,3273.452588699,3273.450588699,-0.072,0.043,0.99,-2.869,-61.89,2.869
3273462588956,3273460588956,3273.462588956,3273.460588956,-0.072,0.043,0.99,-2.93,-64.453,2.991
3273472586589,3273470586589,3273.472586589,3273.470586589,-0.072,0.043,0.99,-2.869,-64.636,2.93
3273482587721,3273480587721,3273.482587721,3273.480587721,-0.072,0.043,0.99,-2.747,-62.866,2.869
3273492621812,3273490621812,3273.492621812,3273.490621812,-0.072,0.043,0.99,-2.686,-59.143,2.869
3273502615653,3273500615653,3273.502615653,3273.500615653,-0.072,0.043,0.99,-2.441,-53.284,2.625
3273512608619,3273510608619,3273.512608619,3273.510608619,-0.15,0.045,0.999,-2.014,-44.556,2.197
3273523590031,3273521590031,3273.523590031,3273.521590031,-0.15,0.045,0.999,-1.526,-35.156,1.709
3273533592039,3273531592039,3273.533592039,3273.531592039,-0.15,0.045,0.999,-1.038,-24.597,1.221
3273543596963,3273541596963,3273.543596963,3273.541596963,-0.15,0.045,0.999,-0.549,-13.123,0.61
3273553614137,3273551614137,3273.553614137,3273.551614137,-0.15,0.045,0.999,0.0,-1.16,0.0
3273563592228,3273561592228,3273.563592228,3273.561592228,-0.15,0.045,0.999,0.427,10.742,-0.549
3273573600944,3273571600944,3273.573600944,3273.571600944,-0.15,0.045,0.999,0.977,22.034,-1.099
3273583590993,3273581590993,3273.583590993,3273.581590993,-0.15,0.045,0.999,1.465,32.349,-1.587
3273593589501,3273591589501,3273.593589501,3273.591589501,-0.15,0.045,0.999,1.892,41.565,-2.136
3273603596467,3273601596467,3273.603596467,3273.601596467,-0.15,0.045,0.999,2.258,50.11,-2.502
3273614635629,3273612635629,3273.614635629,3273.612635629,-0.15,0.045,0.999,2.502,56.519,-2.991
3273624628886,3273622628886,3273.624628886,3273.622628886,-0.15,0.045,0.999,2.747,61.401,-3.174
3273634614560,3273632614560,3273.63461456,3273.63261456,-0.027,0.042,0.987,2.93,64.697,-3.296
3273644626485,3273642626485,3273.644626485,3273.642626485,-0.027,0.042,0.987,3.052,66.65,-3.418
3273654631117,3273652631117,3273.654631117,3273.652631117,-0.027,0.042,0.987,3.113,67.139,-3.54
3273664700790,3273662700790,3273.66470079,3273.66270079,-0.027,0.042,0.987,2.991,65.979,-3.54
3273674664590,3273672664590,3273.67466459,3273.67266459,-0.027,0.042,0.987,2.808,63.11,-3.357
3273684651139,3273682651139,3273.684651139,3273.682651139,-0.027,0.042,0.987,2.563,58.777,-3.113
3273694642355,3273692642355,3273.694642355,3273.692642355,-0.027,0.042,0.987,2.319,52.734,-2.686
3273705659934,3273703659934,3273.705659934,3273.703659934,-0.027,0.042,0.987,2.014,46.021,-2.502
3273715642109,3273713642109,3273.715642109,3273.713642109,-0.027,0.042,0.987,1.648,38.086,-2.075
3273725637699,3273723637699,3273.725637699,3273.723637699,-0.027,0.042,0.987,1.221,29.358,-1.587
3273735661290,3273733661290,3273.73566129,3273.73366129,-0.027,0.042,0.987,0.854,20.386,-1.16
3273745698589,3273743698589,3273.745698589,3273.743698589,-0.027,0.042,0.987,0.427,11.169,-0.671
3273755716346,3273753716346,3273.755716346,3273.753716346,-0.027,0.042,0.987,0.061,2.014,-0.183
3273765721562,3273763721562,3273.765721562,3273.763721562,-0.114,0.044,0.994,-0.244,-6.653,0.183
3273775721528,3273773721528,3273.775721528,3273.773721528,-0.114,0.044,0.994,-0.549,-14.709,0.549
3273785740452,3273783740452,3273.785740452,3273.783740452,-0.114,0.044,0.994,-0.916,-22.583,1.099
3273795703376,3273793703376,3273.795703376,3273.793703376,-0.114,0.044,0.994,-1.16,-28.809,1.221
3273806782205,3273804782205,3273.806782205,3273.804782205,-0.114,0.044,0.994,-1.404,-34.119,1.526
3273816762046,3273814762046,3273.816762046,3273.814762046,-0.114,0.044,0.994,-1.587,-38.574,1.709
3273826708345,3273824708345,3273.826708345,3273.824708345,-0.114,0.044,0.994,-1.77,-42.175,1.892
3273836743603,3273834743603,3273.836743603,3273.834743603,-0.114,0.044,0.994,-1.831,-44.922,2.014
3273846732777,3273844732777,3273.846732777,3273.844732777,-0.114,0.044,0.994,-1.953,-47.18,2.075
3273856800992,3273854800992,3273.856800992,3273.854800992,-0.114,0.044,0.994,-2.136,-48.828,2.197
3273866744958,3273864744958,3273.866744958,3273.864744958,-0.114,0.044,0.994,-2.197,-49.744,2.258
3273876691550,3273874691550,3273.87669155,3273.87469155,-0.114,0.044,0.994,-2.258,-50.171,2.441
3273886693266,3273884693266,3273.886693266,3273.884693266,-0.181,0.045,0.991,-2.258,-50.11,2.258
3273897764219,3273895764219,3273.897764219,3273.895764219,-0.181,0.045,0.991,-2.136,-49.194,2.197
3273907770018,3273905770018,3273.907770018,3273.905770018,-0.181,0.045,0.991,-2.014,-47.607,2.075
3273917691527,3273915691527,3273.917691527,3273.915691527,-0.181,0.045,0.991,-1.892,-45.776,2.075
3273927711617,3273925711617,3273.927711617,3273.925711617,-0.181,0.045,0.991,-1.831,-43.335,2.014
3273937643917,3273935643917,3273.937643917,3273.935643917,-0.181,0.045,0.991,-1.709,-40.222,1.892
3273947643883,3273945643883,3273.947643883,3273.945643883,-0.181,0.045,0.991,-1.587,-36.621,1.709
3273957617891,3273955617891,3273.957617891,3273.955617891,-0.181,0.045,0.991,-1.404,-31.921,1.648
3273967600065,3273965600065,3273.967600065,3273.965600065,-0.182,0.045,0.991,-1.16,-26.611,1.282
3273978588770,3273976588770,3273.97858877,3273.97658877,-0.181,0.045,0.991,-0.916,-20.203,0.977
3273988541778,3273986541778,3273.988541778,3273.986541778,-0.181,0.045,0.991,-0.549,-12.512,0.671
3273998612326,3273996612326,3273.998612326,3273.996612326,-0.181,0.045,0.991,-0.183,-3.54,0.244
3274008589542,3274006589542,3274.008589542,3274.006589542,-0.181,0.045,0.991,0.244,6.348,-0.183
3274018596216,3274016596216,3274.018596216,3274.016596216,-0.073,0.043,0.994,0.671,16.846,-0.671
